origin,target_year,y_true,y_pred,block,n_train,n_features_non_nulles,cible,horizon,modele,n_pays_entrainement,effets_fixes_pays,p_retenu
2019,2021,-5.9244105125583,-2.923385296104773,finale,129.0,,SOBG,2,panel_leave_one_country_out,8.0,False,
2020,2022,-5.3656212805282,-5.266650111666845,finale,137.0,,SOBG,2,panel_leave_one_country_out,8.0,False,
2021,2023,-4.4062396285274,-3.590419414877874,finale,145.0,,SOBG,2,panel_leave_one_country_out,8.0,False,
2022,2024,-3.922221571142,-3.6955393151835922,finale,153.0,,SOBG,2,panel_leave_one_country_out,8.0,False,
2007,2009,-1.6292201850072,-0.11621977601717,interne,,,SOBG,2,baseline_random_walk,,,
2008,2010,-3.9322696122225,0.6259062355813,interne,,,SOBG,2,baseline_random_walk,,,
2009,2011,-6.0753401134425,-1.6292201850072,interne,,,SOBG,2,baseline_random_walk,,,
2010,2012,-6.6317595696544,-3.9322696122225,interne,,,SOBG,2,baseline_random_walk,,,
2011,2013,-4.7017527249975,-6.0753401134425,interne,,,SOBG,2,baseline_random_walk,,,
2012,2014,-4.7796503883354,-6.6317595696544,interne,,,SOBG,2,baseline_random_walk,,,
2013,2015,-4.5930742477301,-4.7017527249975,interne,,,SOBG,2,baseline_random_walk,,,
2014,2016,-4.4855400029957,-4.7796503883354,interne,,,SOBG,2,baseline_random_walk,,,
2015,2017,-3.3034872638492,-4.5930742477301,interne,,,SOBG,2,baseline_random_walk,,,
2016,2018,-3.5214990834454,-4.4855400029957,interne,,,SOBG,2,baseline_random_walk,,,
2017,2019,-3.8036360454124,-3.3034872638492,interne,,,SOBG,2,baseline_random_walk,,,
2018,2020,-7.1470874560234,-3.5214990834454,interne,,,SOBG,2,baseline_random_walk,,,
2019,2021,-5.9244105125583,-3.8036360454124,finale,,,SOBG,2,baseline_random_walk,,,
2020,2022,-5.3656212805282,-7.1470874560234,finale,,,SOBG,2,baseline_random_walk,,,
2021,2023,-4.4062396285274,-5.9244105125583,finale,,,SOBG,2,baseline_random_walk,,,
2022,2024,-3.922221571142,-5.3656212805282,finale,,,SOBG,2,baseline_random_walk,,,
2007,2009,-1.6292201850072,-0.0187055723127227,interne,,,SOBG,2,baseline_random_walk_drift,,,
2008,2010,-3.9322696122225,0.8049932521970704,interne,,,SOBG,2,baseline_random_walk_drift,,,
2009,2011,-6.0753401134425,-1.7106520493799167,interne,,,SOBG,2,baseline_random_walk_drift,,,
2010,2012,-6.6317595696544,-4.251841844493001,interne,,,SOBG,2,baseline_random_walk_drift,,,
2011,2013,-4.7017527249975,-6.593240784221475,interne,,,SOBG,2,baseline_random_walk_drift,,,
2012,2014,-4.7796503883354,-7.177990632892652,interne,,,SOBG,2,baseline_random_walk_drift,,,
2013,2015,-4.5930742477301,-5.047699935847023,interne,,,SOBG,2,baseline_random_walk_drift,,,
2014,2016,-4.4855400029957,-5.117330125959978,interne,,,SOBG,2,baseline_random_walk_drift,,,
2015,2017,-3.3034872638492,-4.90113598456988,interne,,,SOBG,2,baseline_random_walk_drift,,,
2016,2018,-3.5214990834454,-4.772676530783136,interne,,,SOBG,2,baseline_random_walk_drift,,,
2017,2019,-3.8036360454124,-3.488652945248927,interne,,,SOBG,2,baseline_random_walk_drift,,,
2018,2020,-7.1470874560234,-3.7159558003189295,interne,,,SOBG,2,baseline_random_walk_drift,,,
2019,2021,-5.9244105125583,-4.011300519680947,finale,,,SOBG,2,baseline_random_walk_drift,,,
2020,2022,-5.3656212805282,-7.578173942255859,finale,,,SOBG,2,baseline_random_walk_drift,,,
2021,2023,-4.4062396285274,-6.2596156530186695,finale,,,SOBG,2,baseline_random_walk_drift,,,
2022,2024,-3.922221571142,-5.653962433745971,finale,,,SOBG,2,baseline_random_walk_drift,,,
2007,2009,-1.6292201850072,0.16959313618202676,interne,,,SOBG,2,baseline_ar_p,,,3.0
2008,2010,-3.9322696122225,-0.7268101078804482,interne,,,SOBG,2,baseline_ar_p,,,3.0
2009,2011,-6.0753401134425,-2.49596416470174,interne,,,SOBG,2,baseline_ar_p,,,3.0
2010,2012,-6.6317595696544,-3.0585084050303943,interne,,,SOBG,2,baseline_ar_p,,,3.0
2011,2013,-4.7017527249975,-3.168888049401179,interne,,,SOBG,2,baseline_ar_p,,,3.0
2012,2014,-4.7796503883354,-2.513822836269535,interne,,,SOBG,2,baseline_ar_p,,,3.0
2013,2015,-4.5930742477301,-0.5289341582308192,interne,,,SOBG,2,baseline_ar_p,,,3.0
2014,2016,-4.4855400029957,-2.0771085306962553,interne,,,SOBG,2,baseline_ar_p,,,3.0
2015,2017,-3.3034872638492,-2.7282527929916753,interne,,,SOBG,2,baseline_ar_p,,,3.0
2016,2018,-3.5214990834454,-2.8619628171295175,interne,,,SOBG,2,baseline_ar_p,,,3.0
2017,2019,-3.8036360454124,-2.104359305583184,interne,,,SOBG,2,baseline_ar_p,,,3.0
2018,2020,-7.1470874560234,-2.732846829465498,interne,,,SOBG,2,baseline_ar_p,,,3.0
2019,2021,-5.9244105125583,-3.0973408436657355,finale,,,SOBG,2,baseline_ar_p,,,3.0
2020,2022,-5.3656212805282,-5.62513397744051,finale,,,SOBG,2,baseline_ar_p,,,3.0
2021,2023,-4.4062396285274,-3.719635329943334,finale,,,SOBG,2,baseline_ar_p,,,3.0
2022,2024,-3.922221571142,-3.306375500403299,finale,,,SOBG,2,baseline_ar_p,,,3.0
2008,2011,-6.0753401134425,0.7683524825892265,interne,6.0,20.0,SOBG,3,elasticnet,,,
2009,2012,-6.6317595696544,-0.4938684810342713,interne,7.0,14.0,SOBG,3,elasticnet,,,
2010,2013,-4.7017527249975,-0.8141081971953303,interne,8.0,18.0,SOBG,3,elasticnet,,,
2011,2014,-4.7796503883354,-2.3544037772765907,interne,9.0,20.0,SOBG,3,elasticnet,,,
2012,2015,-4.5930742477301,-3.8540630840452565,interne,10.0,21.0,SOBG,3,elasticnet,,,
2013,2016,-4.4855400029957,-2.628557947114252,interne,11.0,21.0,SOBG,3,elasticnet,,,
2014,2017,-3.3034872638492,-1.881646586175388,interne,12.0,20.0,SOBG,3,elasticnet,,,
2015,2018,-3.5214990834454,-1.690910946959044,interne,13.0,20.0,SOBG,3,elasticnet,,,
2016,2019,-3.8036360454124,1.1423423624897087,interne,14.0,21.0,SOBG,3,elasticnet,,,
2017,2020,-7.1470874560234,-0.5669413764544902,interne,15.0,22.0,SOBG,3,elasticnet,,,
2018,2021,-5.9244105125583,-1.9787994249280172,finale,16.0,23.0,SOBG,3,elasticnet,,,
2019,2022,-5.3656212805282,-4.270588323959053,finale,17.0,22.0,SOBG,3,elasticnet,,,
2020,2023,-4.4062396285274,-6.330755671347882,finale,18.0,23.0,SOBG,3,elasticnet,,,
2021,2024,-3.922221571142,-13.79367265670577,finale,19.0,22.0,SOBG,3,elasticnet,,,
2004,2007,-0.11621977601717,-3.752560769417652,interne,11.0,,SOBG,3,panel_avec_effets_fixes,6.0,True,
2005,2008,0.6259062355813,-4.604322821395078,interne,17.0,,SOBG,3,panel_avec_effets_fixes,6.0,True,
2006,2009,-1.6292201850072,-2.246202299826166,interne,23.0,,SOBG,3,panel_avec_effets_fixes,6.0,True,
2007,2010,-3.9322696122225,-1.0572710517550783,interne,30.0,,SOBG,3,panel_avec_effets_fixes,7.0,True,
2008,2011,-6.0753401134425,-0.5331783213027298,interne,39.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2009,2012,-6.6317595696544,-1.51419877014729,interne,48.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2010,2013,-4.7017527249975,-1.659911873770417,interne,57.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2011,2014,-4.7796503883354,-2.514631756112343,interne,66.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2012,2015,-4.5930742477301,-3.524047982449656,interne,75.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2013,2016,-4.4855400029957,-3.330192774288922,interne,84.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2014,2017,-3.3034872638492,-3.3561437303065045,interne,93.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2015,2018,-3.5214990834454,-3.1153301517672007,interne,102.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2016,2019,-3.8036360454124,-2.9629381290376533,interne,111.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2017,2020,-7.1470874560234,-2.550047953762833,interne,120.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2018,2021,-5.9244105125583,-2.807472814944824,finale,129.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2019,2022,-5.3656212805282,-2.7073100743706617,finale,138.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2020,2023,-4.4062396285274,-4.3910123338502505,finale,147.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2021,2024,-3.922221571142,-3.201968487925779,finale,156.0,,SOBG,3,panel_avec_effets_fixes,9.0,True,
2005,2008,0.6259062355813,-4.527097266899995,interne,14.0,,SOBG,3,panel_leave_one_country_out,5.0,False,
2006,2009,-1.6292201850072,-3.5351540931904006,interne,19.0,,SOBG,3,panel_leave_one_country_out,5.0,False,
2007,2010,-3.9322696122225,-1.4094377204269746,interne,25.0,,SOBG,3,panel_leave_one_country_out,6.0,False,
2008,2011,-6.0753401134425,-0.013819170654441992,interne,33.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2009,2012,-6.6317595696544,-1.122713937689281,interne,41.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2010,2013,-4.7017527249975,-1.7018364854850736,interne,49.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2011,2014,-4.7796503883354,-2.834856428923846,interne,57.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2012,2015,-4.5930742477301,-3.6980155374310044,interne,65.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2013,2016,-4.4855400029957,-3.723381177485898,interne,73.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2014,2017,-3.3034872638492,-3.731979957738663,interne,81.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2015,2018,-3.5214990834454,-3.405630555575124,interne,89.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2016,2019,-3.8036360454124,-3.1617929309064032,interne,97.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2017,2020,-7.1470874560234,-2.8260144242932235,interne,105.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2018,2021,-5.9244105125583,-2.7515183023644574,finale,113.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2019,2022,-5.3656212805282,-2.613347358954525,finale,121.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2020,2023,-4.4062396285274,-3.98537647786077,finale,129.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2021,2024,-3.922221571142,-3.0531325548976285,finale,137.0,,SOBG,3,panel_leave_one_country_out,8.0,False,
2008,2011,-6.0753401134425,0.6259062355813,interne,,,SOBG,3,baseline_random_walk,,,
2009,2012,-6.6317595696544,-1.6292201850072,interne,,,SOBG,3,baseline_random_walk,,,
2010,2013,-4.7017527249975,-3.9322696122225,interne,,,SOBG,3,baseline_random_walk,,,
2011,2014,-4.7796503883354,-6.0753401134425,interne,,,SOBG,3,baseline_random_walk,,,
2012,2015,-4.5930742477301,-6.6317595696544,interne,,,SOBG,3,baseline_random_walk,,,
2013,2016,-4.4855400029957,-4.7017527249975,interne,,,SOBG,3,baseline_random_walk,,,
2014,2017,-3.3034872638492,-4.7796503883354,interne,,,SOBG,3,baseline_random_walk,,,
2015,2018,-3.5214990834454,-4.5930742477301,interne,,,SOBG,3,baseline_random_walk,,,
2016,2019,-3.8036360454124,-4.4855400029957,interne,,,SOBG,3,baseline_random_walk,,,
2017,2020,-7.1470874560234,-3.3034872638492,interne,,,SOBG,3,baseline_random_walk,,,
2018,2021,-5.9244105125583,-3.5214990834454,finale,,,SOBG,3,baseline_random_walk,,,
2019,2022,-5.3656212805282,-3.8036360454124,finale,,,SOBG,3,baseline_random_walk,,,
2020,2023,-4.4062396285274,-7.1470874560234,finale,,,SOBG,3,baseline_random_walk,,,
2021,2024,-3.922221571142,-5.9244105125583,finale,,,SOBG,3,baseline_random_walk,,,
2008,2011,-6.0753401134425,0.8945367605049556,interne,,,SOBG,3,baseline_random_walk_drift,,,
2009,2012,-6.6317595696544,-1.751367981566275,interne,,,SOBG,3,baseline_random_walk_drift,,,
2010,2013,-4.7017527249975,-4.41162796062825,interne,,,SOBG,3,baseline_random_walk_drift,,,
2011,2014,-4.7796503883354,-6.852191119610962,interne,,,SOBG,3,baseline_random_walk_drift,,,
2012,2015,-4.5930742477301,-7.451106164511779,interne,,,SOBG,3,baseline_random_walk_drift,,,
2013,2016,-4.4855400029957,-5.220673541271784,interne,,,SOBG,3,baseline_random_walk_drift,,,
2014,2017,-3.3034872638492,-5.286169994772267,interne,,,SOBG,3,baseline_random_walk_drift,,,
2015,2018,-3.5214990834454,-5.055166852989769,interne,,,SOBG,3,baseline_random_walk_drift,,,
2016,2019,-3.8036360454124,-4.916244794676854,interne,,,SOBG,3,baseline_random_walk_drift,,,
2017,2020,-7.1470874560234,-3.5812357859487904,interne,,,SOBG,3,baseline_random_walk_drift,,,
2018,2021,-5.9244105125583,-3.8131841587556945,finale,,,SOBG,3,baseline_random_walk_drift,,,
2019,2022,-5.3656212805282,-4.11513275681522,finale,,,SOBG,3,baseline_random_walk_drift,,,
2020,2023,-4.4062396285274,-7.793717185372088,finale,,,SOBG,3,baseline_random_walk_drift,,,
2021,2024,-3.922221571142,-6.427218223248855,finale,,,SOBG,3,baseline_random_walk_drift,,,
2008,2011,-6.0753401134425,-1.5232907255219728,interne,,,SOBG,3,baseline_ar_p,,,3.0
2009,2012,-6.6317595696544,-2.152464377585795,interne,,,SOBG,3,baseline_ar_p,,,3.0
2010,2013,-4.7017527249975,-1.8504833584604892,interne,,,SOBG,3,baseline_ar_p,,,3.0
2011,2014,-4.7796503883354,-1.204949857851087,interne,,,SOBG,3,baseline_ar_p,,,3.0
2012,2015,-4.5930742477301,-0.634655947927643,interne,,,SOBG,3,baseline_ar_p,,,3.0
2013,2016,-4.4855400029957,0.13259313735431866,interne,,,SOBG,3,baseline_ar_p,,,3.0
2014,2017,-3.3034872638492,-1.3893633396450944,interne,,,SOBG,3,baseline_ar_p,,,3.0
2015,2018,-3.5214990834454,-2.1376213841292784,interne,,,SOBG,3,baseline_ar_p,,,3.0
2016,2019,-3.8036360454124,-2.345990099306473,interne,,,SOBG,3,baseline_ar_p,,,3.0
2017,2020,-7.1470874560234,-2.0042558896514118,interne,,,SOBG,3,baseline_ar_p,,,3.0
2018,2021,-5.9244105125583,-2.513668053099991,finale,,,SOBG,3,baseline_ar_p,,,3.0
2019,2022,-5.3656212805282,-2.772094812207714,finale,,,SOBG,3,baseline_ar_p,,,3.0
2020,2023,-4.4062396285274,-4.306605088595166,finale,,,SOBG,3,baseline_ar_p,,,3.0
2021,2024,-3.922221571142,-2.960832853548544,finale,,,SOBG,3,baseline_ar_p,,,3.0
2009,2013,-4.7017527249975,0.6919324136476324,interne,6.0,19.0,SOBG,4,elasticnet,,,
2010,2014,-4.7796503883354,-1.59489025279035,interne,7.0,13.0,SOBG,4,elasticnet,,,
2011,2015,-4.5930742477301,-2.659949339997529,interne,8.0,18.0,SOBG,4,elasticnet,,,
2012,2016,-4.4855400029957,-0.13219331383296362,interne,9.0,15.0,SOBG,4,elasticnet,,,
2013,2017,-3.3034872638492,0.8793127388715245,interne,10.0,15.0,SOBG,4,elasticnet,,,
2014,2018,-3.5214990834454,-0.6551854107899868,interne,11.0,15.0,SOBG,4,elasticnet,,,
2015,2019,-3.8036360454124,-1.9482317480076217,interne,12.0,15.0,SOBG,4,elasticnet,,,
2016,2020,-7.1470874560234,-2.1731775560503497,interne,13.0,16.0,SOBG,4,elasticnet,,,
2017,2021,-5.9244105125583,-3.514135645351626,finale,14.0,17.0,SOBG,4,elasticnet,,,
2018,2022,-5.3656212805282,-4.047279515546336,finale,15.0,16.0,SOBG,4,elasticnet,,,
2019,2023,-4.4062396285274,-3.0973185137551034,finale,16.0,16.0,SOBG,4,elasticnet,,,
2020,2024,-3.922221571142,-5.974232895806033,finale,17.0,19.0,SOBG,4,elasticnet,,,
2005,2009,-1.6292201850072,-3.4957588829913977,interne,11.0,,SOBG,4,panel_avec_effets_fixes,6.0,True,
2006,2010,-3.9322696122225,-2.202259563658258,interne,17.0,,SOBG,4,panel_avec_effets_fixes,6.0,True,
2007,2011,-6.0753401134425,-0.2963153572272931,interne,23.0,,SOBG,4,panel_avec_effets_fixes,6.0,True,
2008,2012,-6.6317595696544,0.3990116324852731,interne,30.0,,SOBG,4,panel_avec_effets_fixes,7.0,True,
2009,2013,-4.7017527249975,-0.7214605597491974,interne,39.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2010,2014,-4.7796503883354,-1.1019633792301295,interne,48.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2011,2015,-4.5930742477301,-1.8186189023922403,interne,57.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2012,2016,-4.4855400029957,-2.518954168715733,interne,66.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2013,2017,-3.3034872638492,-2.8708930429193114,interne,75.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2014,2018,-3.5214990834454,-3.104439952520143,interne,84.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2015,2019,-3.8036360454124,-3.056181310288155,interne,93.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2016,2020,-7.1470874560234,-2.9285639848478895,interne,102.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2017,2021,-5.9244105125583,-2.7755403045229867,finale,111.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2018,2022,-5.3656212805282,-2.7257275775075938,finale,120.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2019,2023,-4.4062396285274,-2.62421250865254,finale,129.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2020,2024,-3.922221571142,-3.176754710783181,finale,138.0,,SOBG,4,panel_avec_effets_fixes,9.0,True,
2006,2010,-3.9322696122225,-1.510760338526049,interne,14.0,,SOBG,4,panel_leave_one_country_out,5.0,False,
2007,2011,-6.0753401134425,0.023614876543584462,interne,19.0,,SOBG,4,panel_leave_one_country_out,5.0,False,
2008,2012,-6.6317595696544,1.134687474945474,interne,25.0,,SOBG,4,panel_leave_one_country_out,6.0,False,
2009,2013,-4.7017527249975,-0.1960021999431384,interne,33.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2010,2014,-4.7796503883354,-0.8052487528016606,interne,41.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2011,2015,-4.5930742477301,-1.468555107459324,interne,49.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2012,2016,-4.4855400029957,-2.227947870488047,interne,57.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2013,2017,-3.3034872638492,-2.603748593195742,interne,65.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2014,2018,-3.5214990834454,-2.75764704193589,interne,73.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2015,2019,-3.8036360454124,-2.6476818010710557,interne,81.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2016,2020,-7.1470874560234,-2.488172807922498,interne,89.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2017,2021,-5.9244105125583,-2.39630403221493,finale,97.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2018,2022,-5.3656212805282,-2.3065268459316695,finale,105.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2019,2023,-4.4062396285274,-2.2392869193707483,finale,113.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2020,2024,-3.922221571142,-2.5273423432558606,finale,121.0,,SOBG,4,panel_leave_one_country_out,8.0,False,
2009,2013,-4.7017527249975,-1.6292201850072,interne,,,SOBG,4,baseline_random_walk,,,
2010,2014,-4.7796503883354,-3.9322696122225,interne,,,SOBG,4,baseline_random_walk,,,
2011,2015,-4.5930742477301,-6.0753401134425,interne,,,SOBG,4,baseline_random_walk,,,
2012,2016,-4.4855400029957,-6.6317595696544,interne,,,SOBG,4,baseline_random_walk,,,
2013,2017,-3.3034872638492,-4.7017527249975,interne,,,SOBG,4,baseline_random_walk,,,
2014,2018,-3.5214990834454,-4.7796503883354,interne,,,SOBG,4,baseline_random_walk,,,
2015,2019,-3.8036360454124,-4.5930742477301,interne,,,SOBG,4,baseline_random_walk,,,
2016,2020,-7.1470874560234,-4.4855400029957,interne,,,SOBG,4,baseline_random_walk,,,
2017,2021,-5.9244105125583,-3.3034872638492,finale,,,SOBG,4,baseline_random_walk,,,
2018,2022,-5.3656212805282,-3.5214990834454,finale,,,SOBG,4,baseline_random_walk,,,
2019,2023,-4.4062396285274,-3.8036360454124,finale,,,SOBG,4,baseline_random_walk,,,
2020,2024,-3.922221571142,-7.1470874560234,finale,,,SOBG,4,baseline_random_walk,,,
2009,2013,-4.7017527249975,-1.7920839137526334,interne,,,SOBG,4,baseline_random_walk_drift,,,
2010,2014,-4.7796503883354,-4.5714140767635,interne,,,SOBG,4,baseline_random_walk_drift,,,
2011,2015,-4.5930742477301,-7.11114145500045,interne,,,SOBG,4,baseline_random_walk_drift,,,
2012,2016,-4.4855400029957,-7.724221696130905,interne,,,SOBG,4,baseline_random_walk_drift,,,
2013,2017,-3.3034872638492,-5.393647146696546,interne,,,SOBG,4,baseline_random_walk_drift,,,
2014,2018,-3.5214990834454,-5.455009863584556,interne,,,SOBG,4,baseline_random_walk_drift,,,
2015,2019,-3.8036360454124,-5.209197721409659,interne,,,SOBG,4,baseline_random_walk_drift,,,
2016,2020,-7.1470874560234,-5.0598130585705725,interne,,,SOBG,4,baseline_random_walk_drift,,,
2017,2021,-5.9244105125583,-3.673818626648654,finale,,,SOBG,4,baseline_random_walk_drift,,,
2018,2022,-5.3656212805282,-3.9104125171924595,finale,,,SOBG,4,baseline_random_walk_drift,,,
2019,2023,-4.4062396285274,-4.218964993949493,finale,,,SOBG,4,baseline_random_walk_drift,,,
2020,2024,-3.922221571142,-8.009260428488318,finale,,,SOBG,4,baseline_random_walk_drift,,,
2009,2013,-4.7017527249975,-1.7519728320388086,interne,,,SOBG,4,baseline_ar_p,,,3.0
2010,2014,-4.7796503883354,-1.082090861997531,interne,,,SOBG,4,baseline_ar_p,,,3.0
2011,2015,-4.5930742477301,-0.2168738378516141,interne,,,SOBG,4,baseline_ar_p,,,3.0
2012,2016,-4.4855400029957,0.08955261856906095,interne,,,SOBG,4,baseline_ar_p,,,3.0
2013,2017,-3.3034872638492,-0.28561023323036433,interne,,,SOBG,4,baseline_ar_p,,,3.0
2014,2018,-3.5214990834454,-1.3332873513194272,interne,,,SOBG,4,baseline_ar_p,,,3.0
2015,2019,-3.8036360454124,-1.9221969408274089,interne,,,SOBG,4,baseline_ar_p,,,3.0
2016,2020,-7.1470874560234,-2.1421319770146243,interne,,,SOBG,4,baseline_ar_p,,,3.0
2017,2021,-5.9244105125583,-2.110792360077355,finale,,,SOBG,4,baseline_ar_p,,,3.0
2018,2022,-5.3656212805282,-2.440626393577521,finale,,,SOBG,4,baseline_ar_p,,,3.0
